5.0,3.0,4.0,1.0,3.0,2.0
0.9803713201936368,1.2545366926249586,1.5581570590529754,4.117017847331489,4.056369114840883,5.777997304638438
5.056825066435722,1.2334602129283512,2.646685493164995,3.453621574084981,2.0800689223513995,0.1314441377604494
0.9043914766230117,1.11660810485444,2.212945106006816,4.140826815615662,3.7930843843843696,0.683428542880571
5.213472118019947,2.1188167741442583,1.6174588849031588,5.173638124524216,2.367857949141887,1.6710953515857114
6.069338248707458,2.4884250148954883,0.7818466597827963,6.074810606915461,3.4324866991616703,1.618105397395591
6.110076625450016,1.8905612955167856,2.249786044122959,5.2696646250406625,3.315333342204514,1.5549026817213516
6.155901503903272,2.1477161196130465,1.7834247226210391,5.48972569464664,3.2688612415580454,1.5668260072481057
6.140049997788946,2.159258853062131,1.7400017384936868,5.526002369291687,3.2847268560566407,1.5712852776200517
6.140404826286279,2.159688371956965,1.7396344326454865,5.525456346515555,3.2843731176110866,1.5707975294808638
